User,iID,Timestamp,Flower,Bud,Fruit
FunnySloth,00-vQ6yX6nWxpqnzWkJUg9srP,1426014952,False,True,False
FunnySloth,00-zgFe79TcTVp3eivZszZMBC,1426014963,False,False,False
WittyDrever,00-2ETjwqubszxftC6Ptwdr5a,1426016736,True,True,False
WittyDrever,00-3FhYpBJVAgbBSEMAoKthyh,1426016752,True,False,False
WittyDrever,00-5ETrDXM9nxc8EPVMCKDUYa,1426016767,False,True,False
WittyDrever,00-5TnJmrqmnbfCBaSzwtFD2C,1426016778,True,False,False
WittyDrever,00-6THnqp3YaaowtFR3FiV7F,1426016820,True,False,False
WittyDrever,00-9RV62N4GeTbghnzHjW3Wr8,1426016846,False,True,True
WittyDrever,00-9coFEJQWqzK6PVYKbNZ5AD,1426016866,False,False,False
WittyDrever,00-BKtyEaJShaDxX68SSBRuXS,1426016870,False,False,True
WittyDrever,00-CRyK9JgPYxLEqM3yMTWrTT,1426016880,False,False,False
WittyDrever,00-CsR6EuMi6Gq7XGfZqPYufG,1426016892,False,False,False
WittyDrever,00-DmsicryceSiBq4tZoubT6L,1426016911,False,False,True
WittyDrever,00-GUkT3UPRGuNbrF4G5eJC8P,1426016927,False,False,False
WittyDrever,00-JQu566UvCTmAZvCB7JRQ47,1426016950,False,True,True
WittyDrever,00-JeQaqWxhVkrQV6WCXqKUKK,1426016965,False,False,True
WittyDrever,00-KFydstm4zxXyW3g2W9hSD5,1426016983,False,True,False
WittyDrever,00-KULV9VK7YxDvFJ97RbaQqT,1426017006,False,False,True
WittyDrever,00-PbzhqRH6ijW7TYfZv54xM7,1426017028,True,False,False
WittyDrever,00-RJinmvBGxa6bJneA3bdoCJ,1426017061,False,False,False
WittyDrever,00-Skcrv8GsH8AgfDdQugdJkM,1426017080,True,False,False
WittyDrever,00-UGjU3ngkpAHgxv5vwpHyWe,1426017103,False,False,True
WittyDrever,00-URHEQ9m4pajGHDPdpU2sDZ,1426017129,False,False,True
WittyDrever,00-XZdNz2PRgx9DWsX454pAbF,1426017146,False,False,True
WittyDrever,00-XfioUrt66NGcJrYh3694Sh,1426017176,True,False,False
WittyDrever,00-YewxgFCnguCvBJQdQrBx2e,1426017183,False,False,True
WittyDrever,00-ZJorpeMSE7Z3t7aKCLQtSS,1426017193,False,False,True
WittyDrever,00-ZjivzcyW5JcGbEc9sFcuBS,1426017198,True,False,False
WittyDrever,00-a4mmQdzEzRymF3ACkdrbdV,1426017209,False,False,True
WittyDrever,00-aekeSDuCXcAkGSCYwLsfgJ,1426017224,False,False,False
WittyDrever,00-b9rorCGECnfa3WVaiGjBn5,1426017235,False,False,False
WittyDrever,00-bJJzKWVpEbKYSN64Lj6BAX,1426017249,False,False,True
WittyDrever,00-cEurv7SExL4YujEhfszp9B,1426017301,False,True,False
WittyDrever,00-cVwe2qUEPTtbVNy8nSc3Mj,1426017324,False,False,False
WittyDrever,00-dsVhJTUcacDohosM26g2hi,1426017351,True,False,False
WittyDrever,00-eJhx5K8Wq54t88QpZeJCuM,1426017360,True,False,False
WittyDrever,00-fNojKqtpV6heLg6kt7X3bY,1426017364,False,False,True
WittyDrever,00-fuP3vq4UbAvPkEYGTbnGpX,1426017369,True,False,False
WittyDrever,00-gLrhgofpa4emkHi5KcpbYY,1426017378,False,False,False
WittyDrever,00-gZsWTawrsJBwsgzeMBYdc6,1426017385,False,False,False
WittyDrever,00-gv4VHKoZ99P6zPP2Pzn9re,1426017395,False,False,True
WittyDrever,00-hd6qrx4zP4xpYUWm9PuH7F,1426017408,False,True,False
WittyDrever,00-hrHrMUvBFAm2BnjbpAZKGi,1426017418,False,True,True
WittyDrever,00-htsRJ4RMDvmV8SAzw9QS69,1426017424,True,False,False
WittyDrever,00-iHFsfEio7p9AmuWxPVMkeD,1426017432,True,False,False
WittyDrever,00-iuYgVMuAjxXMBdJSUY9VpR,1426017442,False,True,False
WittyDrever,00-kpmB7JcHcnVi8UprAsxPu,1426017451,False,False,False
WittyDrever,00-oZHRAW7FNvCqyM54jYa2s5,1426017458,True,False,False
WittyDrever,00-qTexUsTvecN8kyTbqrFb8R,1426017463,True,False,False
WittyDrever,00-rYeWFSkNkDAjYzWj8rFjuU,1426017474,False,False,True
WittyDrever,00-sZQefUWeU34XurSspyXt4c,1426017481,True,False,False
WittyDrever,00-tvGZE4Bb4zQAbM4qtfxty3,1426017487,True,False,False
WittyDrever,00-uDoz4m2e8HetNcbRnD4Jm6,1426017495,True,False,False
WittyDrever,00-vDDSEUJsPQWm3dg2iWQKvJ,1426017502,True,False,False
WittyDrever,00-vQ6yX6nWxpqnzWkJUg9srP,1426017512,False,True,False
WittyDrever,00-zgFe79TcTVp3eivZszZMBC,1426017521,True,False,False
FunnyServal,00-2ETjwqubszxftC6Ptwdr5a,1426023789,True,True,False
FunnyServal,00-3FhYpBJVAgbBSEMAoKthyh,1426023812,True,False,False
FunnyServal,00-5ETrDXM9nxc8EPVMCKDUYa,1426023832,False,True,False
FunnyServal,00-5TnJmrqmnbfCBaSzwtFD2C,1426023841,True,False,False
FunnyServal,00-5fkVPkSTdwERVhmFtbiLWn,1426023852,False,False,False
FunnyServal,00-6THnqp3YaaowtFR3FiV7F,1426023863,True,False,False
FunnyServal,00-8ooMC4SipqCSygM2FVPCW3,1426023879,True,False,False
FunnyServal,00-9RV62N4GeTbghnzHjW3Wr8,1426023893,False,True,True
FunnyServal,00-9coFEJQWqzK6PVYKbNZ5AD,1426023906,False,True,False
FunnyServal,00-BKtyEaJShaDxX68SSBRuXS,1426023919,False,False,True
FunnyServal,00-CRyK9JgPYxLEqM3yMTWrTT,1426023925,False,True,False
FunnyServal,00-CsR6EuMi6Gq7XGfZqPYufG,1426023951,False,False,False
FunnyServal,00-DmsicryceSiBq4tZoubT6L,1426023967,True,False,False
FunnyServal,00-GUkT3UPRGuNbrF4G5eJC8P,1426023978,False,True,False
FunnyServal,00-JQu566UvCTmAZvCB7JRQ47,1426024036,False,True,True
FunnyServal,00-JeQaqWxhVkrQV6WCXqKUKK,1426024056,False,True,True
FunnyServal,00-KFydstm4zxXyW3g2W9hSD5,1426024074,False,True,True
FunnyServal,00-KULV9VK7YxDvFJ97RbaQqT,1426024082,False,False,True
FunnyServal,00-PbzhqRH6ijW7TYfZv54xM7,1426024113,True,True,False
FunnyServal,00-RJinmvBGxa6bJneA3bdoCJ,1426024131,False,True,False
FunnyServal,00-Skcrv8GsH8AgfDdQugdJkM,1426024166,True,False,False
FunnyServal,00-UGjU3ngkpAHgxv5vwpHyWe,1426024194,False,False,True
FunnyServal,00-URHEQ9m4pajGHDPdpU2sDZ,1426024208,False,False,True
FunnyServal,00-XZdNz2PRgx9DWsX454pAbF,1426024237,False,False,True
FunnyServal,00-XfioUrt66NGcJrYh3694Sh,1426024253,True,True,False
FunnyServal,00-YewxgFCnguCvBJQdQrBx2e,1426024262,False,False,True
FunnyServal,00-ZJorpeMSE7Z3t7aKCLQtSS,1426024279,False,False,True
FunnyServal,00-ZjivzcyW5JcGbEc9sFcuBS,1426024296,True,False,False
FunnyServal,00-a4mmQdzEzRymF3ACkdrbdV,1426024308,False,False,True
FunnyServal,00-aekeSDuCXcAkGSCYwLsfgJ,1426024321,False,False,False
FunnyServal,00-b9rorCGECnfa3WVaiGjBn5,1426024353,False,False,True
FunnyServal,00-bJJzKWVpEbKYSN64Lj6BAX,1426024365,False,False,True
FunnyServal,00-bcHoMCuk4yo3PPeEqcDKeU,1426024381,False,True,False
FunnyServal,00-cEurv7SExL4YujEhfszp9B,1426024398,False,False,True
FunnyServal,00-cVwe2qUEPTtbVNy8nSc3Mj,1426024411,False,True,False
FunnyServal,00-dsVhJTUcacDohosM26g2hi,1426024419,True,False,False
FunnyServal,00-eJhx5K8Wq54t88QpZeJCuM,1426024437,True,False,False
FunnyServal,00-fNojKqtpV6heLg6kt7X3bY,1426024450,False,False,True
FunnyServal,00-fuP3vq4UbAvPkEYGTbnGpX,1426024460,True,False,False
FunnyServal,00-gLrhgofpa4emkHi5KcpbYY,1426024471,False,False,False
FunnyServal,00-gZsWTawrsJBwsgzeMBYdc6,1426024485,False,True,False
FunnyServal,00-gv4VHKoZ99P6zPP2Pzn9re,1426024495,False,False,True
FunnyServal,00-hd6qrx4zP4xpYUWm9PuH7F,1426024507,False,False,True
FunnyServal,00-hrHrMUvBFAm2BnjbpAZKGi,1426024516,False,False,True
FunnyServal,00-htsRJ4RMDvmV8SAzw9QS69,1426024524,True,False,False
FunnyServal,00-iHFsfEio7p9AmuWxPVMkeD,1426024545,True,False,False
FunnyServal,00-iuYgVMuAjxXMBdJSUY9VpR,1426024571,False,False,True
FunnyServal,00-kpmB7JcHcnVi8UprAsxPu,1426024615,False,False,False
FunnyServal,00-oZHRAW7FNvCqyM54jYa2s5,1426024645,True,False,False
FunnyServal,00-qTexUsTvecN8kyTbqrFb8R,1426024656,True,False,False
FunnyServal,00-rYeWFSkNkDAjYzWj8rFjuU,1426024685,False,False,True
FunnyServal,00-sZQefUWeU34XurSspyXt4c,1426024704,True,False,False
FunnyServal,00-uDoz4m2e8HetNcbRnD4Jm6,1426024823,True,False,False
FunnyServal,00-vDDSEUJsPQWm3dg2iWQKvJ,1426024839,True,True,False
FunnyServal,00-vQ6yX6nWxpqnzWkJUg9srP,1426024856,False,False,True
FunnyServal,00-zgFe79TcTVp3eivZszZMBC,1426024868,False,True,False
HonestDhole,00-2ETjwqubszxftC6Ptwdr5a,1426025861,True,False,False
HonestDhole,00-3FhYpBJVAgbBSEMAoKthyh,1426025878,True,True,False
HonestDhole,00-5ETrDXM9nxc8EPVMCKDUYa,1426025921,False,True,False
HonestDhole,00-5TnJmrqmnbfCBaSzwtFD2C,1426025926,False,False,False
HonestDhole,00-5fkVPkSTdwERVhmFtbiLWn,1426025940,False,False,False
HonestDhole,00-6THnqp3YaaowtFR3FiV7F,1426025963,True,False,False
HonestDhole,00-8ooMC4SipqCSygM2FVPCW3,1426025988,False,True,False
HonestDhole,00-9RV62N4GeTbghnzHjW3Wr8,1426025995,False,False,True
HonestDhole,00-9coFEJQWqzK6PVYKbNZ5AD,1426026019,False,False,False
HonestDhole,00-BKtyEaJShaDxX68SSBRuXS,1426026025,False,False,True
HonestDhole,00-CRyK9JgPYxLEqM3yMTWrTT,1426026032,False,True,False
HonestDhole,00-CsR6EuMi6Gq7XGfZqPYufG,1426026049,False,False,False
HonestDhole,00-DmsicryceSiBq4tZoubT6L,1426026059,True,False,False
HonestDhole,00-GUkT3UPRGuNbrF4G5eJC8P,1426026076,True,False,False
HonestDhole,00-JQu566UvCTmAZvCB7JRQ47,1426026100,False,True,False
HonestDhole,00-JeQaqWxhVkrQV6WCXqKUKK,1426026122,False,True,False
HonestDhole,00-KFydstm4zxXyW3g2W9hSD5,1426026138,False,True,False
HonestDhole,00-KULV9VK7YxDvFJ97RbaQqT,1426026175,False,True,False
HonestDhole,00-PbzhqRH6ijW7TYfZv54xM7,1426026187,True,False,False
HonestDhole,00-Skcrv8GsH8AgfDdQugdJkM,1426026254,True,False,False
HonestDhole,00-UGjU3ngkpAHgxv5vwpHyWe,1426026270,False,False,True
HonestDhole,00-URHEQ9m4pajGHDPdpU2sDZ,1426026281,False,False,True
HonestDhole,00-XZdNz2PRgx9DWsX454pAbF,1426026301,False,False,True
HonestDhole,00-XfioUrt66NGcJrYh3694Sh,1426026315,False,True,False
HonestDhole,00-YewxgFCnguCvBJQdQrBx2e,1426026323,False,False,True
HonestDhole,00-ZJorpeMSE7Z3t7aKCLQtSS,1426026332,False,False,True
HonestDhole,00-ZjivzcyW5JcGbEc9sFcuBS,1426026344,True,False,False
HonestDhole,00-a4mmQdzEzRymF3ACkdrbdV,1426026353,False,False,True
HonestDhole,00-aekeSDuCXcAkGSCYwLsfgJ,1426026365,False,False,False
HonestDhole,00-b9rorCGECnfa3WVaiGjBn5,1426026375,False,False,True
HonestDhole,00-bJJzKWVpEbKYSN64Lj6BAX,1426026390,False,False,True
HonestDhole,00-bcHoMCuk4yo3PPeEqcDKeU,1426026397,False,False,False
HonestDhole,00-cEurv7SExL4YujEhfszp9B,1426026411,False,False,True
HonestDhole,00-cVwe2qUEPTtbVNy8nSc3Mj,1426026431,False,True,True
HonestDhole,00-dsVhJTUcacDohosM26g2hi,1426026438,True,True,False
HonestDhole,00-eJhx5K8Wq54t88QpZeJCuM,1426026453,True,False,False
HonestDhole,00-fNojKqtpV6heLg6kt7X3bY,1426026464,False,False,True
HonestDhole,00-fuP3vq4UbAvPkEYGTbnGpX,1426026471,True,False,False
HonestDhole,00-gLrhgofpa4emkHi5KcpbYY,1426026477,False,False,False
HonestDhole,00-gZsWTawrsJBwsgzeMBYdc6,1426026494,False,False,False
HonestDhole,00-gv4VHKoZ99P6zPP2Pzn9re,1426026499,False,False,True
HonestDhole,00-hd6qrx4zP4xpYUWm9PuH7F,1426026510,False,True,True
HonestDhole,00-hrHrMUvBFAm2BnjbpAZKGi,1426026529,False,False,True
HonestDhole,00-htsRJ4RMDvmV8SAzw9QS69,1426026542,True,False,False
HonestDhole,00-iHFsfEio7p9AmuWxPVMkeD,1426026554,True,False,False
HonestDhole,00-iuYgVMuAjxXMBdJSUY9VpR,1426026570,False,False,True
HonestDhole,00-kpmB7JcHcnVi8UprAsxPu,1426026580,False,False,False
HonestDhole,00-oZHRAW7FNvCqyM54jYa2s5,1426026600,True,False,False
HonestDhole,00-qTexUsTvecN8kyTbqrFb8R,1426026607,True,False,False
HonestDhole,00-rYeWFSkNkDAjYzWj8rFjuU,1426026616,False,False,True
HonestDhole,00-sZQefUWeU34XurSspyXt4c,1426026630,True,False,False
HonestDhole,00-tvGZE4Bb4zQAbM4qtfxty3,1426026668,False,True,False
HonestDhole,00-uDoz4m2e8HetNcbRnD4Jm6,1426026679,True,False,False
HonestDhole,00-vDDSEUJsPQWm3dg2iWQKvJ,1426026689,False,True,False
HonestDhole,00-vQ6yX6nWxpqnzWkJUg9srP,1426026705,False,False,True
HonestDhole,00-zgFe79TcTVp3eivZszZMBC,1426026729,True,False,False
PatientWeasel,00-2ETjwqubszxftC6Ptwdr5a,1426084228,True,False,True
PatientWeasel,00-3FhYpBJVAgbBSEMAoKthyh,1426084250,True,False,False
PatientWeasel,00-5ETrDXM9nxc8EPVMCKDUYa,1426084288,True,True,False
PatientWeasel,00-5TnJmrqmnbfCBaSzwtFD2C,1426084297,True,False,False
PatientWeasel,00-5fkVPkSTdwERVhmFtbiLWn,1426084312,False,False,False
PatientWeasel,00-6THnqp3YaaowtFR3FiV7F,1426084342,True,True,False
PatientWeasel,00-8ooMC4SipqCSygM2FVPCW3,1426084378,True,True,False
PatientWeasel,00-9RV62N4GeTbghnzHjW3Wr8,1426084392,False,True,True
PatientWeasel,00-9coFEJQWqzK6PVYKbNZ5AD,1426084420,False,True,False
PatientWeasel,00-BKtyEaJShaDxX68SSBRuXS,1426084437,False,False,True
PatientWeasel,00-CRyK9JgPYxLEqM3yMTWrTT,1426084455,False,True,False
PatientWeasel,00-CsR6EuMi6Gq7XGfZqPYufG,1426084479,False,True,False
PatientWeasel,00-DmsicryceSiBq4tZoubT6L,1426084505,True,False,False
PatientWeasel,00-GUkT3UPRGuNbrF4G5eJC8P,1426084537,True,True,False
PatientWeasel,00-JQu566UvCTmAZvCB7JRQ47,1426084564,False,True,True
PatientWeasel,00-JeQaqWxhVkrQV6WCXqKUKK,1426084584,False,True,True
PatientWeasel,00-KFydstm4zxXyW3g2W9hSD5,1426084618,False,True,True
PatientWeasel,00-KULV9VK7YxDvFJ97RbaQqT,1426084635,False,True,True
PatientWeasel,00-PbzhqRH6ijW7TYfZv54xM7,1426084665,True,False,False
PatientWeasel,00-RJinmvBGxa6bJneA3bdoCJ,1426084694,False,True,False
PatientWeasel,00-Skcrv8GsH8AgfDdQugdJkM,1426084724,True,True,False
PatientWeasel,00-UGjU3ngkpAHgxv5vwpHyWe,1426084742,False,True,True
PatientWeasel,00-URHEQ9m4pajGHDPdpU2sDZ,1426084757,False,True,True
PatientWeasel,00-XZdNz2PRgx9DWsX454pAbF,1426084775,False,True,True
PatientWeasel,00-XfioUrt66NGcJrYh3694Sh,1426084802,True,False,False
PatientWeasel,00-YewxgFCnguCvBJQdQrBx2e,1426084811,False,False,True
PatientWeasel,00-ZJorpeMSE7Z3t7aKCLQtSS,1426084839,False,True,True
PatientWeasel,00-ZjivzcyW5JcGbEc9sFcuBS,1426084853,False,False,False
PatientWeasel,00-a4mmQdzEzRymF3ACkdrbdV,1426084865,False,True,True
PatientWeasel,00-aekeSDuCXcAkGSCYwLsfgJ,1426084885,False,True,False
PatientWeasel,00-b9rorCGECnfa3WVaiGjBn5,1426084897,False,True,True
PatientWeasel,00-bJJzKWVpEbKYSN64Lj6BAX,1426084925,False,True,True
PatientWeasel,00-bcHoMCuk4yo3PPeEqcDKeU,1426084945,False,True,False
PatientWeasel,00-cEurv7SExL4YujEhfszp9B,1426084966,False,True,True
PatientWeasel,00-cVwe2qUEPTtbVNy8nSc3Mj,1426084987,False,True,True
PatientWeasel,00-dsVhJTUcacDohosM26g2hi,1426085009,True,False,False
PatientWeasel,00-eJhx5K8Wq54t88QpZeJCuM,1426085043,True,False,False
PatientWeasel,00-fNojKqtpV6heLg6kt7X3bY,1426085069,False,True,True
PatientWeasel,00-fuP3vq4UbAvPkEYGTbnGpX,1426085079,True,False,False
PatientWeasel,00-gLrhgofpa4emkHi5KcpbYY,1426085098,False,False,False
PatientWeasel,00-gZsWTawrsJBwsgzeMBYdc6,1426085116,True,True,False
PatientWeasel,00-gv4VHKoZ99P6zPP2Pzn9re,1426085135,False,True,True
PatientWeasel,00-hd6qrx4zP4xpYUWm9PuH7F,1426085157,False,True,True
PatientWeasel,00-hrHrMUvBFAm2BnjbpAZKGi,1426085185,False,True,True
PatientWeasel,00-htsRJ4RMDvmV8SAzw9QS69,1426085194,True,False,False
PatientWeasel,00-iHFsfEio7p9AmuWxPVMkeD,1426085203,True,False,False
PatientWeasel,00-iuYgVMuAjxXMBdJSUY9VpR,1426085226,False,True,True
PatientWeasel,00-kpmB7JcHcnVi8UprAsxPu,1426085253,False,True,False
PatientWeasel,00-oZHRAW7FNvCqyM54jYa2s5,1426085262,True,False,False
PatientWeasel,00-qTexUsTvecN8kyTbqrFb8R,1426085269,True,False,False
PatientWeasel,00-rYeWFSkNkDAjYzWj8rFjuU,1426085295,False,True,True
PatientWeasel,00-sZQefUWeU34XurSspyXt4c,1426085304,True,False,False
PatientWeasel,00-tvGZE4Bb4zQAbM4qtfxty3,1426085316,True,False,False
PatientWeasel,00-uDoz4m2e8HetNcbRnD4Jm6,1426085325,True,False,False
PatientWeasel,00-vDDSEUJsPQWm3dg2iWQKvJ,1426085338,True,True,False
PatientWeasel,00-vQ6yX6nWxpqnzWkJUg9srP,1426085362,False,False,True
PatientWeasel,00-zgFe79TcTVp3eivZszZMBC,1426085384,True,False,True
BrightFalcon,00-2ETjwqubszxftC6Ptwdr5a,1426093178,False,True,True
BrightFalcon,00-3FhYpBJVAgbBSEMAoKthyh,1426093186,True,False,False
BrightFalcon,00-5ETrDXM9nxc8EPVMCKDUYa,1426093206,False,True,False
BrightFalcon,00-5TnJmrqmnbfCBaSzwtFD2C,1426093215,False,False,False
BrightFalcon,00-5fkVPkSTdwERVhmFtbiLWn,1426093227,False,False,False
BrightFalcon,00-6THnqp3YaaowtFR3FiV7F,1426093244,True,False,False
BrightFalcon,00-8ooMC4SipqCSygM2FVPCW3,1426093267,False,True,False
BrightFalcon,00-9RV62N4GeTbghnzHjW3Wr8,1426093280,False,False,True
BrightFalcon,00-9coFEJQWqzK6PVYKbNZ5AD,1426093298,False,False,False
BrightFalcon,00-BKtyEaJShaDxX68SSBRuXS,1426093306,False,False,True
BrightFalcon,00-CRyK9JgPYxLEqM3yMTWrTT,1426093317,False,False,False
BrightFalcon,00-CsR6EuMi6Gq7XGfZqPYufG,1426093330,False,True,False
BrightFalcon,00-DmsicryceSiBq4tZoubT6L,1426093340,True,True,False
BrightFalcon,00-GUkT3UPRGuNbrF4G5eJC8P,1426093354,True,False,False
BrightFalcon,00-JQu566UvCTmAZvCB7JRQ47,1426093383,False,True,True
BrightFalcon,00-JeQaqWxhVkrQV6WCXqKUKK,1426093401,False,True,True
BrightFalcon,00-KFydstm4zxXyW3g2W9hSD5,1426093414,False,True,True
BrightFalcon,00-KULV9VK7YxDvFJ97RbaQqT,1426093429,False,True,True
BrightFalcon,00-PbzhqRH6ijW7TYfZv54xM7,1426093448,True,False,False
BrightFalcon,00-RJinmvBGxa6bJneA3bdoCJ,1426093467,False,True,False
BrightFalcon,00-Skcrv8GsH8AgfDdQugdJkM,1426093475,False,False,False
BrightFalcon,00-UGjU3ngkpAHgxv5vwpHyWe,1426093495,False,False,True
BrightFalcon,00-URHEQ9m4pajGHDPdpU2sDZ,1426093504,False,True,True
BrightFalcon,00-XZdNz2PRgx9DWsX454pAbF,1426093516,False,False,True
BrightFalcon,00-XfioUrt66NGcJrYh3694Sh,1426093533,True,True,False
BrightFalcon,00-YewxgFCnguCvBJQdQrBx2e,1426093540,False,False,True
BrightFalcon,00-ZJorpeMSE7Z3t7aKCLQtSS,1426093552,False,False,True
BrightFalcon,00-ZjivzcyW5JcGbEc9sFcuBS,1426093560,True,False,False
BrightFalcon,00-a4mmQdzEzRymF3ACkdrbdV,1426093577,False,True,True
BrightFalcon,00-aekeSDuCXcAkGSCYwLsfgJ,1426093595,False,False,False
BrightFalcon,00-b9rorCGECnfa3WVaiGjBn5,1426093613,False,True,True
BrightFalcon,00-bJJzKWVpEbKYSN64Lj6BAX,1426093629,False,False,True
BrightFalcon,00-bcHoMCuk4yo3PPeEqcDKeU,1426093643,False,True,False
BrightFalcon,00-cEurv7SExL4YujEhfszp9B,1426093648,False,False,True
BrightFalcon,00-cVwe2qUEPTtbVNy8nSc3Mj,1426093661,False,True,True
BrightFalcon,00-dsVhJTUcacDohosM26g2hi,1426093669,True,False,False
BrightFalcon,00-eJhx5K8Wq54t88QpZeJCuM,1426093690,True,True,False
BrightFalcon,00-fNojKqtpV6heLg6kt7X3bY,1426093700,False,False,True
BrightFalcon,00-fuP3vq4UbAvPkEYGTbnGpX,1426093708,True,False,False
BrightFalcon,00-gLrhgofpa4emkHi5KcpbYY,1426093717,False,False,False
BrightFalcon,00-gZsWTawrsJBwsgzeMBYdc6,1426093731,True,True,False
BrightFalcon,00-gv4VHKoZ99P6zPP2Pzn9re,1426093741,False,False,True
BrightFalcon,00-hd6qrx4zP4xpYUWm9PuH7F,1426093755,False,True,True
BrightFalcon,00-hrHrMUvBFAm2BnjbpAZKGi,1426093777,False,False,True
BrightFalcon,00-htsRJ4RMDvmV8SAzw9QS69,1426093783,True,False,False
BrightFalcon,00-iHFsfEio7p9AmuWxPVMkeD,1426093789,True,False,False
BrightFalcon,00-iuYgVMuAjxXMBdJSUY9VpR,1426093800,False,False,True
BrightFalcon,00-kpmB7JcHcnVi8UprAsxPu,1426093827,False,False,False
BrightFalcon,00-oZHRAW7FNvCqyM54jYa2s5,1426093838,True,False,False
BrightFalcon,00-qTexUsTvecN8kyTbqrFb8R,1426093844,True,False,False
BrightFalcon,00-rYeWFSkNkDAjYzWj8rFjuU,1426093854,False,False,True
BrightFalcon,00-sZQefUWeU34XurSspyXt4c,1426093860,True,False,False
BrightFalcon,00-tvGZE4Bb4zQAbM4qtfxty3,1426093867,True,False,False
BrightFalcon,00-uDoz4m2e8HetNcbRnD4Jm6,1426093873,True,False,False
BrightFalcon,00-vDDSEUJsPQWm3dg2iWQKvJ,1426093880,True,True,False
BrightFalcon,00-vQ6yX6nWxpqnzWkJUg9srP,1426093887,False,False,True
BrightFalcon,00-zgFe79TcTVp3eivZszZMBC,1426093903,True,True,False
GentleTurkey,00-2ETjwqubszxftC6Ptwdr5a,1426094686,True,False,False
GentleTurkey,00-3FhYpBJVAgbBSEMAoKthyh,1426094718,True,False,False
GentleTurkey,00-5ETrDXM9nxc8EPVMCKDUYa,1426094750,False,True,False
GentleTurkey,00-5TnJmrqmnbfCBaSzwtFD2C,1426094778,True,False,False
GentleTurkey,00-5fkVPkSTdwERVhmFtbiLWn,1426094802,False,False,False
GentleTurkey,00-6THnqp3YaaowtFR3FiV7F,1426094827,True,False,False
GentleTurkey,00-8ooMC4SipqCSygM2FVPCW3,1426094864,False,False,False
GentleTurkey,00-9RV62N4GeTbghnzHjW3Wr8,1426094897,False,True,True
GentleTurkey,00-9coFEJQWqzK6PVYKbNZ5AD,1426094933,False,False,False
GentleTurkey,00-BKtyEaJShaDxX68SSBRuXS,1426094954,False,False,True
GentleTurkey,00-CRyK9JgPYxLEqM3yMTWrTT,1426094967,False,False,False
GentleTurkey,00-CsR6EuMi6Gq7XGfZqPYufG,1426094997,False,False,False
GentleTurkey,00-GUkT3UPRGuNbrF4G5eJC8P,1426095044,False,False,False
GentleTurkey,00-JQu566UvCTmAZvCB7JRQ47,1426095069,False,False,True
GentleTurkey,00-JeQaqWxhVkrQV6WCXqKUKK,1426095086,False,False,True
GentleTurkey,00-KFydstm4zxXyW3g2W9hSD5,1426095117,False,False,False
GentleTurkey,00-KULV9VK7YxDvFJ97RbaQqT,1426095132,False,False,True
GentleTurkey,00-PbzhqRH6ijW7TYfZv54xM7,1426095152,False,False,False
GentleTurkey,00-RJinmvBGxa6bJneA3bdoCJ,1426095171,False,False,False
GentleTurkey,00-Skcrv8GsH8AgfDdQugdJkM,1426095209,True,False,False
GentleTurkey,00-UGjU3ngkpAHgxv5vwpHyWe,1426095231,False,False,True
GentleTurkey,00-URHEQ9m4pajGHDPdpU2sDZ,1426095245,False,False,True
GentleTurkey,00-XZdNz2PRgx9DWsX454pAbF,1426095260,False,False,True
GentleTurkey,00-XfioUrt66NGcJrYh3694Sh,1426095281,False,True,False
GentleTurkey,00-YewxgFCnguCvBJQdQrBx2e,1426095315,False,False,True
GentleTurkey,00-ZJorpeMSE7Z3t7aKCLQtSS,1426095330,False,False,True
GentleTurkey,00-ZjivzcyW5JcGbEc9sFcuBS,1426095345,False,False,False
GentleTurkey,00-a4mmQdzEzRymF3ACkdrbdV,1426095373,False,False,True
GentleTurkey,00-aekeSDuCXcAkGSCYwLsfgJ,1426095391,False,False,False
GentleTurkey,00-b9rorCGECnfa3WVaiGjBn5,1426095407,False,False,True
GentleTurkey,00-bJJzKWVpEbKYSN64Lj6BAX,1426095425,False,False,True
GentleTurkey,00-bcHoMCuk4yo3PPeEqcDKeU,1426095447,False,False,False
GentleTurkey,00-cEurv7SExL4YujEhfszp9B,1426095467,False,False,True
GentleTurkey,00-cVwe2qUEPTtbVNy8nSc3Mj,1426095497,False,True,True
GentleTurkey,00-dsVhJTUcacDohosM26g2hi,1426095513,True,False,False
GentleTurkey,00-eJhx5K8Wq54t88QpZeJCuM,1426095535,True,False,False
GentleTurkey,00-fNojKqtpV6heLg6kt7X3bY,1426095553,False,False,True
GentleTurkey,00-fuP3vq4UbAvPkEYGTbnGpX,1426095573,True,False,False
GentleTurkey,00-gLrhgofpa4emkHi5KcpbYY,1426095581,False,False,False
GentleTurkey,00-gv4VHKoZ99P6zPP2Pzn9re,1426095654,False,False,True
GentleTurkey,00-hd6qrx4zP4xpYUWm9PuH7F,1426095681,False,False,True
GentleTurkey,00-hrHrMUvBFAm2BnjbpAZKGi,1426095711,False,False,True
GentleTurkey,00-htsRJ4RMDvmV8SAzw9QS69,1426095722,False,False,False
GentleTurkey,00-kpmB7JcHcnVi8UprAsxPu,1426095826,False,False,False
GentleTurkey,00-oZHRAW7FNvCqyM54jYa2s5,1426095836,True,False,False
GentleTurkey,00-qTexUsTvecN8kyTbqrFb8R,1426095853,True,False,False
GentleTurkey,00-rYeWFSkNkDAjYzWj8rFjuU,1426095869,False,False,True
